Product_ID;Outlet_Location_Type;Outlet_Type;Product_Weight;Product_Fat_Content;Product_Visibility;Product_Type;Product_MRP;Product_Outlet_Sales;Outlet_Establishment;Outlet_Size;Outlet_ID
FDZ43;Tier 3;Supermarket Type2;11;Regular;0.057290978;Fruits and Vegetables;242.7512;1938.8096;2009;Medium;OUT018
NCM31;Tier 3;Supermarket Type2;6.095;Low Fat;0.08152738;Others;140.3154;1843.6002;2009;Medium;OUT018
FDK41;Tier 3;Supermarket Type1;14.3;Low Fat;0.127435585;Frozen Foods;86.8224;852.224;1987;High;OUT013
DRQ35;Tier 1;Supermarket Type1;9.3;Low Fat;0.042357203;Hard Drinks;123.2388;1857.582;1999;Medium;OUT049
NCL06;Tier 1;Supermarket Type1;14.65;Low Fat;0.072178679;Household;262.9594;5233.188;1999;Medium;OUT049
FDM60;Tier 1;Supermarket Type1;10.8;Regular;0.048143292;Baking Goods;40.2138;690.4346;1997;Small;OUT046
FDJ34;Tier 3;Supermarket Type1;11.8;Regular;0.09357779;Snack Foods;125.9704;1877.556;1987;High;OUT013
FDS60;Tier 1;Supermarket Type1;20.85;Low Fat;0.032448523;Baking Goods;177.866;1078.596;1997;Small;OUT046
DRI47;Tier 3;Supermarket Type2;14.7;Low Fat;0.021005399;Hard Drinks;144.5128;2588.6304;2009;Medium;OUT018
FDG26;Tier 3;Supermarket Type1;18.85;Low Fat;0.042614361;Canned;255.333;1794.331;1987;High;OUT013
FDE26;Tier 3;Supermarket Type1;9.3;Low Fat;0.088931701;Canned;143.3786;3034.0506;1987;High;OUT013
NCS29;Tier 1;Supermarket Type1;9;Low Fat;0.069653585;Health and Hygiene;266.2884;2914.8724;1999;Medium;OUT049
FDT03;Tier 1;Supermarket Type1;21.25;Low Fat;0.009998763;Meat;182.3608;551.2824;1997;Small;OUT046
NCU42;Tier 2;Supermarket Type1;9;Low Fat;0.019502965;Household;169.4474;4211.185;2004;Small;OUT035
NCV17;Tier 2;Supermarket Type1;18.85;Low Fat;0.016104504;Health and Hygiene;130.2626;2360.9268;2004;Small;OUT035
FDS08;Tier 2;Supermarket Type1;5.735;Low Fat;0.05695045;Fruits and Vegetables;177.937;1587.933;2004;Small;OUT035
FDP39;Tier 3;Supermarket Type2;12.65;Low Fat;0.069707771;Meat;51.0324;727.0536;2009;Medium;OUT018
FDR58;Tier 1;Supermarket Type1;6.675;Low Fat;0.041921462;Snack Foods;92.3462;2406.2012;1997;Small;OUT046
FDC20;Tier 3;Supermarket Type2;10.65;Low Fat;0.024069113;Fruits and Vegetables;56.2272;559.272;2009;Medium;OUT018
NCN19;Tier 3;Supermarket Type1;13.1;Low Fat;0.012089479;Others;189.853;3415.554;1987;High;OUT013
FDT24;Tier 1;Supermarket Type1;12.35;Regular;0.18614827;Baking Goods;78.2328;1158.492;1999;Medium;OUT049
FDB17;Tier 1;Supermarket Type1;13.15;Low Fat;0.036672107;Frozen Foods;182.5976;4165.2448;1997;Small;OUT046
FDJ45;Tier 1;Supermarket Type1;17.75;Low Fat;0.073524776;Seafood;34.8216;207.7296;1999;Medium;OUT049
FDX19;Tier 2;Supermarket Type1;19.1;Low Fat;0.096715523;Fruits and Vegetables;235.0958;3038.0454;2004;Small;OUT035
FDQ31;Tier 1;Supermarket Type1;5.785;Regular;0.053930934;Fruits and Vegetables;87.3856;878.856;1999;Medium;OUT049
FDZ15;Tier 1;Supermarket Type1;13.1;Low Fat;0.020870744;Dairy;117.3782;1787.673;1997;Small;OUT046
FDO36;Tier 3;Supermarket Type1;19.7;Low Fat;0.077849003;Baking Goods;179.166;3056.022;1987;High;OUT013
FDP56;Tier 1;Supermarket Type1;8.185;Low Fat;0.046556408;Fruits and Vegetables;47.7692;640.4996;1999;Medium;OUT049
FDN25;Tier 3;Supermarket Type2;7.895;Regular;0.061424738;Breakfast;57.7588;1145.176;2009;Medium;OUT018
FDA58;Tier 3;Supermarket Type1;9.395;Low Fat;0.103664897;Snack Foods;233.6932;1414.1592;1987;High;OUT013
FDK16;Tier 2;Supermarket Type1;9.065;Low Fat;0.115307979;Frozen Foods;97.0094;856.8846;2004;Small;OUT035
FDT24;Tier 3;Supermarket Type2;12.35;Regular;0.186616421;Baking Goods;78.6328;1004.0264;2009;Medium;OUT018
DRF49;Tier 2;Supermarket Type1;7.27;Low Fat;0.071064499;Soft Drinks;114.4518;1366.2216;2004;Small;OUT035
FDX34;Tier 1;Supermarket Type1;6.195;Low Fat;0.072097449;Snack Foods;119.3098;1205.098;1999;Medium;OUT049
FDC39;Tier 3;Supermarket Type1;7.405;Low Fat;0.159062948;Dairy;208.9296;2700.4848;1987;High;OUT013
NCE30;Tier 1;Supermarket Type1;16;Low Fat;0.099290166;Household;214.0902;1486.7314;1999;Medium;OUT049
DRL23;Tier 2;Supermarket Type1;18.35;Low Fat;0.015301418;Hard Drinks;105.2938;2036.6822;2004;Small;OUT035
FDY55;Tier 3;Supermarket Type1;16.75;Low Fat;0.081252534;Fruits and Vegetables;256.4988;7452.9652;1987;High;OUT013
NCJ06;Tier 3;Supermarket Type1;20.1;Low Fat;0.034623782;Household;118.9782;1549.3166;1987;High;OUT013
NCS30;Tier 3;Supermarket Type2;5.945;Low Fat;0.093405156;Household;129.3652;4391.6168;2009;Medium;OUT018
FDF26;Tier 3;Supermarket Type2;6.825;Regular;0.046824729;Canned;155.1998;2460.7968;2009;Medium;OUT018
NCF54;Tier 1;Supermarket Type1;18;Low Fat;0.047377053;Household;171.1422;2931.5174;1997;Small;OUT046
FDU12;Tier 2;Supermarket Type1;15.5;Regular;0.075736746;Baking Goods;265.5568;4482.1656;2004;Small;OUT035
FDB38;Tier 2;Supermarket Type1;19.5;Regular;0.027341529;Canned;158.292;3994.8;2004;Small;OUT035
NCF31;Tier 1;Supermarket Type1;9.13;Low Fat;0.051928034;Household;151.4024;1973.4312;1999;Medium;OUT049
FDG41;Tier 2;Supermarket Type1;8.84;Regular;0.076547632;Frozen Foods;109.5228;1657.842;2004;Small;OUT035
FDZ16;Tier 2;Supermarket Type1;16.85;Regular;0.159825617;Frozen Foods;195.5478;4262.4516;2004;Small;OUT035
FDV03;Tier 3;Supermarket Type1;17.6;Low Fat;0.058042926;Meat;154.6314;1861.5768;1987;High;OUT013
FDF29;Tier 1;Supermarket Type1;15.1;Regular;0.019965179;Frozen Foods;130.531;908.817;1999;Medium;OUT049
FDV46;Tier 3;Supermarket Type2;18.2;Low Fat;0.012659235;Snack Foods;140.718;2656.542;2009;Medium;OUT018
FDV12;Tier 2;Supermarket Type1;16.7;Regular;0.060863167;Baking Goods;97.6384;2857.6136;2004;Small;OUT035
FDQ47;Tier 3;Supermarket Type2;7.155;Regular;0.168871496;Breads;34.3874;670.4606;2009;Medium;OUT018
NCY05;Tier 1;Supermarket Type1;13.5;Low Fat;0.054990009;Health and Hygiene;35.2874;741.0354;1997;Small;OUT046
FDL36;Tier 1;Supermarket Type1;15.1;Low Fat;0.076193763;Baking Goods;89.783;2247.075;1999;Medium;OUT049
NCG18;Tier 3;Supermarket Type1;15.3;Low Fat;0.02295878;Household;101.6332;1845.5976;1987;High;OUT013
FDY16;Tier 1;Supermarket Type1;18.35;Regular;0.092226754;Frozen Foods;184.4266;3504.1054;1997;Small;OUT046
NCF30;Tier 2;Supermarket Type1;17;Low Fat;0.126220187;Household;126.7362;1258.362;2004;Small;OUT035
FDA51;Tier 1;Supermarket Type1;8.05;Regular;0.164679597;Dairy;112.1518;1252.3698;1997;Small;OUT046
NCW30;Tier 2;Supermarket Type1;5.21;Low Fat;0.011007815;Household;259.5962;2848.9582;2004;Small;OUT035
FDP24;Tier 3;Supermarket Type1;20.6;Low Fat;0.082935004;Baking Goods;119.5756;2665.8632;1987;High;OUT013
FDH57;Tier 1;Supermarket Type1;10.895;Low Fat;0.0358031;Fruits and Vegetables;130.3284;2504.7396;1999;Medium;OUT049
FDQ36;Tier 3;Supermarket Type2;7.855;Regular;0.162205516;Baking Goods;36.2848;1155.8288;2009;Medium;OUT018
DRG13;Tier 3;Supermarket Type2;17.25;Low Fat;0.037337632;Soft Drinks;163.7526;3289.052;2009;Medium;OUT018
FDI28;Tier 1;Supermarket Type1;14.3;Low Fat;0.026321701;Frozen Foods;77.6302;950.7624;1997;Small;OUT046
FDH38;Tier 1;Supermarket Type1;6.425;Low Fat;0.01043823;Canned;115.8808;1757.712;1997;Small;OUT046
FDT59;Tier 3;Supermarket Type2;13.65;Low Fat;0.015976249;Breads;230.2668;2994.7684;2009;Medium;OUT018
FDN58;Tier 3;Supermarket Type2;13.8;Regular;0.057104066;Snack Foods;232.6984;1390.1904;2009;Medium;OUT018
FDK25;Tier 1;Supermarket Type1;11.6;Regular;0.157075658;Breakfast;166.6474;4211.185;1999;Medium;OUT049
NCK18;Tier 3;Supermarket Type2;9.6;Low Fat;0.006725388;Household;165.9184;2972.1312;2009;Medium;OUT018
DRI37;Tier 1;Supermarket Type1;15.85;Low Fat;0.107597879;Soft Drinks;58.7904;585.904;1997;Small;OUT046
FDW02;Tier 1;Supermarket Type1;4.805;Regular;0.037699423;Dairy;125.5704;3880.2824;1997;Small;OUT046
FDO39;Tier 1;Supermarket Type1;6.985;Regular;0.137580452;Meat;182.8608;4042.7376;1999;Medium;OUT049
NCR05;Tier 1;Supermarket Type1;10.1;Low Fat;0.054630834;Health and Hygiene;200.2084;1587.2672;1997;Small;OUT046
FDS16;Tier 3;Supermarket Type1;15.15;Regular;0.066121873;Frozen Foods;145.676;3661.9;1987;High;OUT013
NCB18;Tier 1;Supermarket Type1;19.6;Low Fat;0.041291169;Household;86.9514;1416.8224;1997;Small;OUT046
FDW26;Tier 1;Supermarket Type1;11.8;Regular;0.107223632;Dairy;223.5772;2668.5264;1999;Medium;OUT049
DRK11;Tier 3;Supermarket Type2;8.21;Low Fat;0.010808272;Hard Drinks;150.5392;1043.9744;2009;Medium;OUT018
FDB36;Tier 2;Supermarket Type1;5.465;Regular;0.048518008;Baking Goods;132.9626;2360.9268;2004;Small;OUT035
FDH05;Tier 3;Supermarket Type2;14.35;Regular;0.091283986;Frozen Foods;232.6984;2316.984;2009;Medium;OUT018
FDQ25;Tier 2;Supermarket Type1;8.63;Regular;0.028271345;Canned;170.5422;2069.3064;2004;Small;OUT035
FDA28;Tier 1;Supermarket Type1;16.1;Regular;0.047801883;Frozen Foods;127.4362;2265.0516;1997;Small;OUT046
NCZ06;Tier 3;Supermarket Type2;19.6;Low Fat;0.094545236;Household;254.7698;5327.0658;2009;Medium;OUT018
NCL05;Tier 3;Supermarket Type1;19.6;Low Fat;0.047857804;Health and Hygiene;45.077;605.878;1987;High;OUT013
FDY44;Tier 3;Supermarket Type2;14.15;Regular;0.024503972;Fruits and Vegetables;195.111;982.055;2009;Medium;OUT018
FDN15;Tier 1;Supermarket Type1;17.5;Low Fat;0.016760075;Meat;141.618;2097.27;1999;Medium;OUT049
NCW54;Tier 3;Supermarket Type2;7.5;Low Fat;0.096806008;Household;56.2588;687.1056;2009;Medium;OUT018
FDE34;Tier 2;Supermarket Type1;9.195;Low Fat;0.107870997;Snack Foods;181.2634;2362.9242;2004;Small;OUT035
FDZ52;Tier 3;Supermarket Type2;19.2;Low Fat;0.100482186;Frozen Foods;111.8886;1667.829;2009;Medium;OUT018
FDH19;Tier 3;Supermarket Type1;19.35;Low Fat;0.033060937;Meat;172.4738;1911.5118;1987;High;OUT013
FDG34;Tier 3;Supermarket Type1;11.5;Regular;0.037539164;Snack Foods;106.9254;3038.7112;1987;High;OUT013
FDL24;Tier 3;Supermarket Type2;10.3;Regular;0.024998007;Baking Goods;174.4422;3448.844;2009;Medium;OUT018
FDQ46;Tier 1;Supermarket Type1;7.51;Low Fat;0.103813029;Snack Foods;113.7544;671.1264;1997;Small;OUT046
NCC54;Tier 3;Supermarket Type2;17.75;Low Fat;0.098108957;Health and Hygiene;240.9196;4579.3724;2009;Medium;OUT018
FDU08;Tier 3;Supermarket Type2;10.3;Low Fat;0.027426689;Fruits and Vegetables;97.3042;694.4294;2009;Medium;OUT018
NCM05;Tier 1;Supermarket Type1;6.825;Low Fat;0.059846975;Health and Hygiene;262.5226;9779.9362;1997;Small;OUT046
FDC40;Tier 3;Supermarket Type1;16;Regular;0.065009745;Dairy;79.5986;934.7832;1987;High;OUT013
NCX41;Tier 1;Supermarket Type1;19;Low Fat;0.017746826;Health and Hygiene;210.8244;2540.6928;1999;Medium;OUT049
DRB01;Tier 3;Supermarket Type1;7.39;Low Fat;0.082170947;Soft Drinks;190.953;2466.789;1987;High;OUT013
FDW56;Tier 1;Supermarket Type1;7.68;Low Fat;0.071010513;Fruits and Vegetables;190.9162;5195.2374;1999;Medium;OUT049
DRQ35;Tier 2;Supermarket Type1;9.3;Low Fat;0.042283454;Hard Drinks;125.4388;3715.164;2004;Small;OUT035
FDB22;Tier 2;Supermarket Type1;8.02;Low Fat;0.111419588;Snack Foods;154.3998;3383.5956;2004;Small;OUT035
FDS59;Tier 3;Supermarket Type1;14.8;Regular;0.043856919;Breads;109.057;2746.425;1987;High;OUT013
FDX23;Tier 1;Supermarket Type1;6.445;Low Fat;0.029691762;Baking Goods;92.6436;1039.9796;1997;Small;OUT046
FDL46;Tier 3;Supermarket Type2;20.35;Low Fat;0.054277132;Snack Foods;117.3466;824.9262;2009;Medium;OUT018
FDA43;Tier 3;Supermarket Type1;10.895;Low Fat;0.064621927;Fruits and Vegetables;196.6794;1170.4764;1987;High;OUT013
FDT07;Tier 3;Supermarket Type1;5.82;Regular;0.077254736;Fruits and Vegetables;257.633;1537.998;1987;High;OUT013
DRK23;Tier 3;Supermarket Type1;8.395;Low Fat;0.07191675;Hard Drinks;254.804;7843.124;1987;High;OUT013
FDB60;Tier 3;Supermarket Type2;9.3;Low Fat;0.028638276;Baking Goods;195.8136;2138.5496;2009;Medium;OUT018
NCY54;Tier 1;Supermarket Type1;8.43;Low Fat;0.177971115;Household;174.0422;2069.3064;1999;Medium;OUT049
NCO07;Tier 1;Supermarket Type1;9.06;Low Fat;0.009776268;Others;213.756;1065.28;1997;Small;OUT046
NCY29;Tier 3;Supermarket Type2;13.65;Low Fat;0.077548732;Health and Hygiene;55.093;452.744;2009;Medium;OUT018
FDT03;Tier 2;Supermarket Type1;21.25;Low Fat;0.009996872;Meat;185.5608;3123.9336;2004;Small;OUT035
DRC12;Tier 1;Supermarket Type1;17.85;Low Fat;0.037826873;Soft Drinks;189.7188;2285.0256;1997;Small;OUT046
FDS50;Tier 1;Supermarket Type1;17;Low Fat;0.055519561;Dairy;219.8114;1108.557;1999;Medium;OUT049
FDQ08;Tier 2;Supermarket Type1;15.7;Regular;0.018926773;Fruits and Vegetables;60.2536;1163.8184;2004;Small;OUT035
FDP25;Tier 3;Supermarket Type2;15.2;Low Fat;0.021293909;Canned;218.4824;1528.6768;2009;Medium;OUT018
NCM05;Tier 2;Supermarket Type1;6.825;Low Fat;0.059835659;Health and Hygiene;264.3226;4229.1616;2004;Small;OUT035
NCE07;Tier 1;Supermarket Type1;8.18;Low Fat;0.013130031;Household;142.6154;709.077;1997;Small;OUT046
FDO10;Tier 1;Supermarket Type1;13.65;Regular;0.0127517;Snack Foods;55.5588;1603.2464;1997;Small;OUT046
DRK47;Tier 1;Supermarket Type1;7.905;Low Fat;0.06406438;Hard Drinks;229.2694;1826.9552;1997;Small;OUT046
DRN47;Tier 2;Supermarket Type1;12.1;Low Fat;0.016823566;Hard Drinks;178.566;3775.086;2004;Small;OUT035
FDM51;Tier 1;Supermarket Type1;11.8;Regular;0.025966531;Meat;102.2674;2444.8176;1999;Medium;OUT049
NCN17;Tier 2;Supermarket Type1;11;Low Fat;0.054928641;Health and Hygiene;101.7358;1508.037;2004;Small;OUT035
FDH27;Tier 3;Supermarket Type2;7.075;Low Fat;0.05858462;Dairy;142.7128;1869.5664;2009;Medium;OUT018
FDA57;Tier 3;Supermarket Type1;18.85;Low Fat;0.03961061;Snack Foods;41.648;759.012;1987;High;OUT013
FDR35;Tier 2;Supermarket Type1;12.5;Low Fat;0.020693809;Breads;199.1742;4379.6324;2004;Small;OUT035
FDY20;Tier 1;Supermarket Type1;12.5;Regular;0.08175276;Fruits and Vegetables;89.0488;1267.6832;1997;Small;OUT046
FDO22;Tier 1;Supermarket Type1;13.5;Regular;0.017887238;Snack Foods;79.496;1438.128;1999;Medium;OUT049
FDB50;Tier 1;Supermarket Type1;13;Low Fat;0.153618566;Canned;79.6986;1480.0734;1997;Small;OUT046
FDE57;Tier 1;Supermarket Type1;9.6;Low Fat;0.036341539;Fruits and Vegetables;142.9154;3261.7542;1999;Medium;OUT049
NCK06;Tier 3;Supermarket Type1;5.03;Low Fat;0.008639333;Household;122.2756;2059.9852;1987;High;OUT013
NCS06;Tier 3;Supermarket Type2;7.935;Low Fat;0.031866022;Household;261.291;2892.901;2009;Medium;OUT018
FDR59;Tier 2;Supermarket Type1;14.5;Regular;0.063851475;Breads;260.4594;3139.9128;2004;Small;OUT035
FDO19;Tier 1;Supermarket Type1;17.7;Regular;0.016596645;Fruits and Vegetables;48.3034;777.6544;1997;Small;OUT046
FDG31;Tier 1;Supermarket Type1;12.15;Low Fat;0.037955309;Meat;62.8826;710.4086;1999;Medium;OUT049
FDX57;Tier 3;Supermarket Type2;17.25;Regular;0.047458754;Snack Foods;95.8068;1263.6884;2009;Medium;OUT018
FDI02;Tier 1;Supermarket Type1;15.7;Regular;0.114565093;Canned;112.0202;337.5606;1997;Small;OUT046
FDU37;Tier 2;Supermarket Type1;9.5;Regular;0.104488444;Canned;77.896;1997.4;2004;Small;OUT035
FDB59;Tier 3;Supermarket Type2;18.25;Low Fat;0.015341139;Snack Foods;200.0084;1984.084;2009;Medium;OUT018
FDL21;Tier 2;Supermarket Type1;15.85;Regular;0.007145063;Snack Foods;41.048;479.376;2004;Small;OUT035
FDV49;Tier 2;Supermarket Type1;10;Low Fat;0.025822315;Canned;262.7226;3171.8712;2004;Small;OUT035
FDM24;Tier 2;Supermarket Type1;6.135;Regular;0.079312367;Baking Goods;151.7366;3325.0052;2004;Small;OUT035
FDI28;Tier 1;Supermarket Type1;14.3;Low Fat;0.026362624;Frozen Foods;78.3302;1267.6832;1999;Medium;OUT049
FDW13;Tier 1;Supermarket Type1;8.5;Low Fat;0.097884718;Canned;52.5324;1194.4452;1997;Small;OUT046
DRH01;Tier 1;Supermarket Type1;17.5;Low Fat;0.097904029;Soft Drinks;174.8738;2085.2856;1997;Small;OUT046
FDU10;Tier 3;Supermarket Type2;10.1;Regular;0.045878153;Snack Foods;38.5848;484.7024;2009;Medium;OUT018
FDF53;Tier 1;Supermarket Type1;20.75;Regular;0.083736551;Frozen Foods;178.7318;3428.2042;1999;Medium;OUT049
DRG23;Tier 1;Supermarket Type1;8.88;Low Fat;0.086781204;Hard Drinks;152.2682;1829.6184;1997;Small;OUT046
NCR53;Tier 3;Supermarket Type1;12.15;Low Fat;0.14492016;Health and Hygiene;224.4404;1800.3232;1987;High;OUT013
FDX47;Tier 1;Supermarket Type1;6.55;Regular;0.034658144;Breads;155.8288;1099.9016;1999;Medium;OUT049
FDS31;Tier 1;Supermarket Type1;13.1;Regular;0.044192372;Fruits and Vegetables;180.3318;2345.6134;1997;Small;OUT046
FDD34;Tier 2;Supermarket Type1;7.945;Low Fat;0.015873285;Snack Foods;161.321;2773.057;2004;Small;OUT035
FDR13;Tier 1;Supermarket Type1;9.895;Regular;0.028765486;Canned;115.3492;1274.3412;1999;Medium;OUT049
FDO25;Tier 1;Supermarket Type1;6.3;Low Fat;0.127449031;Canned;210.527;6291.81;1997;Small;OUT046
DRF03;Tier 3;Supermarket Type2;19.1;Low Fat;0.045492697;Dairy;40.3138;527.9794;2009;Medium;OUT018
FDX25;Tier 1;Supermarket Type1;16.7;Low Fat;0.102055777;Canned;184.0292;3101.2964;1997;Small;OUT046
FDN20;Tier 1;Supermarket Type1;19.35;Low Fat;0.026181893;Fruits and Vegetables;167.0474;2358.2636;1997;Small;OUT046
FDE44;Tier 3;Supermarket Type1;14.65;Low Fat;0.171245426;Fruits and Vegetables;50.3692;591.2304;1987;High;OUT013
FDJ21;Tier 1;Supermarket Type1;16.7;Regular;0.03858813;Snack Foods;144.6102;3353.6346;1999;Medium;OUT049
FDZ31;Tier 3;Supermarket Type2;15.35;Regular;0.113678422;Fruits and Vegetables;189.7504;2492.7552;2009;Medium;OUT018
FDO25;Tier 1;Supermarket Type1;6.3;Low Fat;0.127647181;Canned;207.927;2097.27;1999;Medium;OUT049
NCO42;Tier 3;Supermarket Type2;21.25;Low Fat;0.024756031;Household;146.7102;1603.9122;2009;Medium;OUT018
FDL12;Tier 3;Supermarket Type1;15.85;Regular;0.121531501;Baking Goods;59.222;599.22;1987;High;OUT013
FDG58;Tier 2;Supermarket Type1;10.695;Regular;0.086764795;Snack Foods;156.7972;3427.5384;2004;Small;OUT035
FDP04;Tier 1;Supermarket Type1;15.35;Low Fat;0.013812772;Frozen Foods;64.7168;1022.6688;1997;Small;OUT046
FDJ48;Tier 2;Supermarket Type1;11.3;Low Fat;0.056424146;Baking Goods;247.8118;2223.1062;2004;Small;OUT035
FDF32;Tier 3;Supermarket Type1;16.35;Low Fat;0.0680243;Fruits and Vegetables;196.4426;1977.426;1987;High;OUT013
DRK59;Tier 3;Supermarket Type2;8.895;Low Fat;0.075757177;Hard Drinks;233.8616;937.4464;2009;Medium;OUT018
FDV39;Tier 2;Supermarket Type1;11.3;Low Fat;0.007278512;Meat;196.7426;2768.3964;2004;Small;OUT035
NCT41;Tier 2;Supermarket Type1;15.7;Low Fat;0.055979703;Health and Hygiene;151.9024;1062.6168;2004;Small;OUT035
NCV41;Tier 1;Supermarket Type1;14.35;Low Fat;0.017038777;Health and Hygiene;112.5228;1989.4104;1997;Small;OUT046
FDL12;Tier 2;Supermarket Type1;15.85;Regular;0.121609722;Baking Goods;60.222;539.298;2004;Small;OUT035
FDD05;Tier 1;Supermarket Type1;19.35;Low Fat;0.016637301;Frozen Foods;120.9098;1687.1372;1999;Medium;OUT049
FDR43;Tier 2;Supermarket Type1;18.2;Low Fat;0.161458973;Fruits and Vegetables;37.819;256.333;2004;Small;OUT035
DRM37;Tier 3;Supermarket Type2;15.35;Low Fat;0.096790497;Soft Drinks;197.2768;3941.536;2009;Medium;OUT018
FDS19;Tier 1;Supermarket Type1;13.8;Regular;0.064307102;Fruits and Vegetables;77.3012;1593.9252;1999;Medium;OUT049
FDJ58;Tier 2;Supermarket Type1;15.6;Regular;0.105276162;Snack Foods;173.2764;3779.0808;2004;Small;OUT035
NCM06;Tier 2;Supermarket Type1;7.475;Low Fat;0.075713578;Household;156.4656;2471.4496;2004;Small;OUT035
NCE19;Tier 3;Supermarket Type1;8.97;Low Fat;0.092937216;Household;54.6956;764.3384;1987;High;OUT013
NCM19;Tier 1;Supermarket Type1;12.65;Low Fat;0.047237246;Others;112.5202;787.6414;1997;Small;OUT046
FDP31;Tier 3;Supermarket Type2;21.1;Regular;0.16216286;Fruits and Vegetables;62.2168;383.5008;2009;Medium;OUT018
FDL48;Tier 2;Supermarket Type1;19.35;Regular;0.082250863;Baking Goods;48.7034;534.6374;2004;Small;OUT035
FDA39;Tier 1;Supermarket Type1;6.32;Low Fat;0.012717946;Meat;40.2822;628.5152;1997;Small;OUT046
FDX23;Tier 3;Supermarket Type2;6.445;Low Fat;0.029812714;Baking Goods;95.4436;1229.0668;2009;Medium;OUT018
FDO21;Tier 3;Supermarket Type1;11.6;Regular;0.009754896;Snack Foods;223.0404;2025.3636;1987;High;OUT013
FDO36;Tier 1;Supermarket Type1;19.7;Low Fat;0.078034976;Baking Goods;178.066;3954.852;1999;Medium;OUT049
FDW24;Tier 1;Supermarket Type1;6.8;Low Fat;0.037555348;Baking Goods;49.6034;972.068;1999;Medium;OUT049
FDX34;Tier 1;Supermarket Type1;6.195;Low Fat;0.07198553;Snack Foods;122.2098;1205.098;1997;Small;OUT046
FDT48;Tier 1;Supermarket Type1;4.92;Low Fat;0.045955031;Baking Goods;199.1084;2182.4924;1997;Small;OUT046
FDC21;Tier 3;Supermarket Type1;14.6;Regular;0.042923071;Fruits and Vegetables;109.8254;1627.881;1987;High;OUT013
NCV17;Tier 1;Supermarket Type1;18.85;Low Fat;0.016132592;Health and Hygiene;130.2626;3016.7398;1999;Medium;OUT049
FDT52;Tier 3;Supermarket Type2;9.695;Regular;0.047622786;Frozen Foods;246.2144;3675.216;2009;Medium;OUT018
FDM27;Tier 3;Supermarket Type2;12.35;Regular;0.15911489;Meat;158.1946;1104.5622;2009;Medium;OUT018
FDC10;Tier 2;Supermarket Type1;9.8;Regular;0.072863893;Snack Foods;118.6098;843.5686;2004;Small;OUT035
FDR19;Tier 1;Supermarket Type1;13.5;Regular;0.159720671;Fruits and Vegetables;147.6102;4082.6856;1997;Small;OUT046
FDF52;Tier 1;Supermarket Type1;9.3;Low Fat;0.066887123;Frozen Foods;183.9292;3283.7256;1999;Medium;OUT049
FDL13;Tier 3;Supermarket Type1;13.85;Regular;0.056271701;Breakfast;232.23;1398.18;1987;High;OUT013
FDA44;Tier 3;Supermarket Type1;19.7;Low Fat;0.053178425;Fruits and Vegetables;55.993;905.488;1987;High;OUT013
FDH38;Tier 3;Supermarket Type2;6.425;Low Fat;0.010480751;Canned;116.5808;2460.7968;2009;Medium;OUT018
FDX55;Tier 1;Supermarket Type1;15.1;Low Fat;0.0552059;Fruits and Vegetables;219.4166;6096.0648;1997;Small;OUT046
NCC19;Tier 2;Supermarket Type1;6.57;Low Fat;0.096862255;Household;193.982;2316.984;2004;Small;OUT035
FDP32;Tier 2;Supermarket Type1;6.65;Low Fat;0.087652908;Fruits and Vegetables;128.8678;1398.8458;2004;Small;OUT035
NCQ38;Tier 3;Supermarket Type2;16.35;Low Fat;0.013420879;Others;104.828;1810.976;2009;Medium;OUT018
FDO34;Tier 2;Supermarket Type1;17.7;Low Fat;0.029933275;Snack Foods;169.0816;5201.2296;2004;Small;OUT035
FDW38;Tier 3;Supermarket Type2;5.325;Regular;0.139244918;Dairy;53.0298;377.5086;2009;Medium;OUT018
NCU30;Tier 1;Supermarket Type1;5.11;Low Fat;0.034874689;Household;161.721;2446.815;1997;Small;OUT046
FDK50;Tier 3;Supermarket Type2;7.96;Low Fat;0.028478742;Canned;161.8894;2750.4198;2009;Medium;OUT018
FDA52;Tier 2;Supermarket Type1;16.2;Regular;0.128397995;Frozen Foods;178.337;1411.496;2004;Small;OUT035
